League,Team,TriggerScore,TriggerRole,SampleSize,NextWin_Pct,NextLoss_Pct,NextDraw_Pct,NextOver15_Pct,NextOver25_Pct,NextGG_Pct,NextHomeScore_Pct,NextAwayScore_Pct,Hits_NextWin,Hits_NextLoss,Hits_NextDraw,Hits_NextOver15,Hits_NextOver25,Hits_NextGG,Hits_NextHomeScore,Hits_NextAwayScore
Spain - Virtual,OVI,3:1,Away,7,43,43,14,57,43,43,71,71,3,3,1,4,3,3,5,5
Spain - Virtual,CEL,3:1,Away,7,29,29,43,57,0,14,43,43,2,2,3,4,0,1,3,3
Spain - Virtual,GIR,3:1,Away,7,43,29,29,71,57,43,57,57,3,2,2,5,4,3,4,4
Spain - Virtual,FCB,3:0,Home,7,43,29,29,86,43,57,86,71,3,2,2,6,3,4,6,5
Spain - Virtual,ATM,3:0,Home,7,29,29,43,43,43,29,57,43,2,2,3,3,3,2,4,3
Spain - Virtual,ALA,3:0,Away,7,57,43,0,43,43,29,57,71,4,3,0,3,3,2,4,5
Spain - Virtual,MAL,3:0,Away,7,43,0,57,86,29,86,86,100,3,0,4,6,2,6,6,7
Spain - Virtual,CEL,2:3,Away,7,29,29,43,86,43,57,86,71,2,2,3,6,3,4,6,5
Spain - Virtual,SEV,1:3,Home,7,29,29,43,86,43,57,86,57,2,2,3,6,3,4,6,4
Spain - Virtual,GIR,1:3,Home,7,43,14,43,57,29,43,86,57,3,1,3,4,2,3,6,4
Spain - Virtual,VIL,1:3,Away,7,57,29,14,86,43,57,71,86,4,2,1,6,3,4,5,6
Italy - Virtual,ATA,3:1,Home,7,57,14,29,57,43,57,86,71,4,1,2,4,3,4,6,5
Italy - Virtual,BFC,3:1,Home,7,71,14,14,86,57,14,57,43,5,1,1,6,4,1,4,3
Italy - Virtual,FIO,3:1,Home,7,71,14,14,71,71,71,71,86,5,1,1,5,5,5,5,6
Italy - Virtual,ACM,3:1,Home,7,43,29,29,100,71,71,86,86,3,2,2,7,5,5,6,6
Italy - Virtual,JUV,3:1,Home,7,71,14,14,57,29,14,71,29,5,1,1,4,2,1,5,2
Italy - Virtual,COM,3:1,Away,7,0,43,57,14,0,14,57,14,0,3,4,1,0,1,4,1
Italy - Virtual,GEN,3:1,Away,7,57,29,14,71,57,57,71,86,4,2,1,5,4,4,5,6
Italy - Virtual,VER,3:0,Home,7,57,14,29,86,57,43,86,57,4,1,2,6,4,3,6,4
Italy - Virtual,PIS,3:0,Home,7,43,0,57,86,57,86,86,86,3,0,4,6,4,6,6,6
Italy - Virtual,ROM,3:0,Home,7,57,29,14,71,57,57,100,57,4,2,1,5,4,4,7,4
Italy - Virtual,USC,3:0,Home,7,43,43,14,57,57,57,57,86,3,3,1,4,4,4,4,6
Italy - Virtual,ACM,3:0,Away,7,29,43,29,71,43,43,71,71,2,3,2,5,3,3,5,5
Italy - Virtual,LEC,3:0,Away,7,14,57,29,86,43,43,71,57,1,4,2,6,3,3,5,4
Italy - Virtual,ROM,3:0,Away,7,43,43,14,86,43,43,57,86,3,3,1,6,3,3,4,6
Italy - Virtual,CAG,2:0,Home,7,14,57,29,71,71,71,71,86,1,4,2,5,5,5,5,6
Italy - Virtual,ATA,2:0,Away,7,57,29,14,86,86,57,71,86,4,2,1,6,6,4,5,6
Italy - Virtual,ROM,2:0,Away,7,43,29,29,100,57,86,100,86,3,2,2,7,4,6,7,6
Italy - Virtual,PIS,0:2,Away,7,29,29,43,100,43,71,86,86,2,2,3,7,3,5,6,6
Italy - Virtual,PIS,0:2,Home,7,29,57,14,57,14,29,71,57,2,4,1,4,1,2,5,4
Italy - Virtual,ATA,1:2,Home,7,57,29,14,100,57,71,100,71,4,2,1,7,4,5,7,5
Italy - Virtual,CAG,1:2,Home,7,43,14,43,71,43,57,57,71,3,1,3,5,3,4,4,5
Italy - Virtual,FIO,2:2,Away,7,29,14,57,71,14,57,57,86,2,1,4,5,1,4,4,6
Italy - Virtual,ROM,2:2,Away,7,29,43,29,86,57,71,86,86,2,3,2,6,4,5,6,6
Italy - Virtual,TOR,2:2,Away,7,29,43,29,71,43,43,57,86,2,3,2,5,3,3,4,6
Italy - Virtual,NAP,2:2,Home,7,43,29,29,57,57,43,71,43,3,2,2,4,4,3,5,3
Italy - Virtual,COM,1:3,Away,7,57,14,29,57,14,29,57,57,4,1,2,4,1,2,4,4
Italy - Virtual,ROM,1:3,Away,7,57,29,14,57,43,43,57,71,4,2,1,4,3,3,4,5
Italy - Virtual,ACM,1:3,Home,7,57,14,29,57,57,43,86,43,4,1,2,4,4,3,6,3
Italy - Virtual,LAZ,1:3,Home,7,57,29,14,57,43,29,71,43,4,2,1,4,3,2,5,3
Italy - Virtual,ACM,0:3,Home,7,43,29,29,71,43,57,71,86,3,2,2,5,3,4,5,6
Italy - Virtual,ATA,0:3,Away,7,57,43,0,71,57,43,57,86,4,3,0,5,4,3,4,6
Italy - Virtual,COM,0:3,Away,7,43,43,14,71,43,29,71,43,3,3,1,5,3,2,5,3
Germany - Virtual,BMU,2:0,Away,7,43,29,29,86,71,71,86,71,3,2,2,6,5,5,6,5
Germany - Virtual,UNI,2:1,Home,7,71,29,0,86,57,29,100,29,5,2,0,6,4,2,7,2
Germany - Virtual,SGE,3:1,Away,7,29,71,0,57,29,14,71,43,2,5,0,4,2,1,5,3
Germany - Virtual,MAI,3:1,Home,7,43,29,29,57,29,29,57,57,3,2,2,4,2,2,4,4
Germany - Virtual,HSV,3:1,Home,7,0,100,0,71,43,29,29,100,0,7,0,5,3,2,2,7
Germany - Virtual,RBL,3:1,Home,7,43,29,29,100,57,43,86,57,3,2,2,7,4,3,6,4
Germany - Virtual,UNI,1:3,Home,7,57,14,29,71,57,71,100,71,4,1,2,5,4,5,7,5
Germany - Virtual,WOB,1:3,Home,7,43,57,0,43,43,29,43,86,3,4,0,3,3,2,3,6
Germany - Virtual,SGE,1:3,Home,7,29,43,29,71,29,57,57,100,2,3,2,5,2,4,4,7
Germany - Virtual,FCA,1:3,Away,7,57,14,29,71,43,71,100,71,4,1,2,5,3,5,7,5
Germany - Virtual,LEV,1:2,Home,7,57,29,14,43,43,14,71,43,4,2,1,3,3,1,5,3
Germany - Virtual,BMU,1:2,Away,7,14,57,29,100,100,86,86,100,1,4,2,7,7,6,6,7
Germany - Virtual,UNI,1:2,Away,7,29,29,43,71,43,57,71,86,2,2,3,5,3,4,5,6
Germany - Virtual,BMU,0:2,Home,7,0,71,29,57,43,43,43,86,0,5,2,4,3,3,3,6
Germany - Virtual,VFB,0:2,Home,7,71,29,0,100,86,57,86,71,5,2,0,7,6,4,6,5
Germany - Virtual,SGE,0:2,Home,7,29,57,14,57,57,57,86,57,2,4,1,4,4,4,6,4
Germany - Virtual,SCF,0:2,Away,7,0,100,0,86,86,71,100,71,0,7,0,6,6,5,7,5
Germany - Virtual,UNI,0:2,Away,7,43,0,57,71,29,71,86,71,3,0,4,5,2,5,6,5
Germany - Virtual,SGE,0:2,Away,7,14,57,29,86,71,71,86,71,1,4,2,6,5,5,6,5
Germany - Virtual,BVB,0:0,Home,7,14,43,43,100,71,86,100,86,1,3,3,7,5,6,7,6
Germany - Virtual,BMU,0:0,Away,7,14,71,14,71,43,57,86,71,1,5,1,5,3,4,6,5
Germany - Virtual,BMG,3:0,Away,7,57,29,14,86,71,71,86,86,4,2,1,6,5,5,6,6
Germany - Virtual,HSV,3:0,Away,7,71,29,0,71,71,57,71,86,5,2,0,5,5,4,5,6
Germany - Virtual,BMG,3:0,Home,7,57,0,43,71,43,57,86,57,4,0,3,5,3,4,6,4
Germany - Virtual,FCA,3:2,Home,7,43,29,29,57,0,14,29,71,3,2,2,4,0,1,2,5
Germany - Virtual,WOB,3:2,Home,7,57,43,0,43,29,29,86,43,4,3,0,3,2,2,6,3
Germany - Virtual,RBL,2:2,Home,7,43,14,43,86,57,57,86,57,3,1,3,6,4,4,6,4
Germany - Virtual,LEV,2:2,Home,7,57,43,0,86,43,29,71,57,4,3,0,6,3,2,5,4
Germany - Virtual,FCA,2:3,Away,7,43,43,14,57,43,43,100,43,3,3,1,4,3,3,7,3
Germany - Virtual,VFB,2:3,Away,7,29,14,57,86,43,57,71,71,2,1,4,6,3,4,5,5
Germany - Virtual,HDH,2:3,Home,7,71,14,14,86,71,57,86,71,5,1,1,6,5,4,6,5
Germany - Virtual,BVB,0:3,Away,7,86,14,0,57,29,29,57,71,6,1,0,4,2,2,4,5
Germany - Virtual,SVW,0:3,Away,7,29,43,29,71,57,57,86,57,2,3,2,5,4,4,6,4
France - Virtual,REN,0:1,Home,7,43,29,29,43,43,43,86,57,3,2,2,3,3,3,6,4
France - Virtual,PSG,0:1,Home,7,43,57,0,100,71,71,86,86,3,4,0,7,5,5,6,6
France - Virtual,PSG,0:0,Home,7,14,29,57,71,43,57,86,57,1,2,4,5,3,4,6,4
France - Virtual,PSG,0:0,Away,7,29,29,43,86,29,71,86,86,2,2,3,6,2,5,6,6
France - Virtual,AMO,1:3,Away,7,43,57,0,86,71,57,71,86,3,4,0,6,5,4,5,6
France - Virtual,B29,1:3,Home,7,71,0,29,100,43,57,100,57,5,0,2,7,3,4,7,4
France - Virtual,OLM,1:3,Home,7,43,43,14,100,100,100,100,100,3,3,1,7,7,7,7,7
France - Virtual,LOR,0:2,Away,7,14,57,29,86,57,71,86,71,1,4,2,6,4,5,6,5
France - Virtual,MET,0:2,Home,7,57,14,29,86,71,57,86,71,4,1,2,6,5,4,6,5
France - Virtual,PFC,3:1,Away,7,14,43,43,100,86,86,100,86,1,3,3,7,6,6,7,6
France - Virtual,AMO,3:1,Home,7,43,43,14,86,43,57,57,100,3,3,1,6,3,4,4,7
France - Virtual,NCE,3:1,Home,7,29,29,43,71,43,71,100,71,2,2,3,5,3,5,7,5
France - Virtual,LYO,0:3,Away,7,29,57,14,57,57,43,71,71,2,4,1,4,4,3,5,5
France - Virtual,AUX,0:3,Home,7,29,14,57,100,29,86,100,86,2,1,4,7,2,6,7,6
France - Virtual,LEN,0:3,Home,7,43,14,43,71,29,57,86,71,3,1,3,5,2,4,6,5
France - Virtual,STR,0:3,Home,7,29,43,29,57,14,43,71,71,2,3,2,4,1,3,5,5
France - Virtual,LOR,3:0,Away,7,57,43,0,100,86,29,57,71,4,3,0,7,6,2,4,5
France - Virtual,OLM,3:0,Away,7,43,14,43,57,29,43,57,57,3,1,3,4,2,3,4,4
France - Virtual,TOU,3:0,Away,7,14,57,29,57,29,43,86,57,1,4,2,4,2,3,6,4
France - Virtual,OLM,3:0,Home,7,43,14,43,86,57,86,100,86,3,1,3,6,4,6,7,6
France - Virtual,LIL,3:0,Home,7,57,29,14,100,100,86,100,86,4,2,1,7,7,6,7,6
France - Virtual,AMO,2:0,Home,7,57,29,14,86,57,57,86,71,4,2,1,6,4,4,6,5
France - Virtual,AUX,2:0,Home,7,0,57,43,100,43,43,43,100,0,4,3,7,3,3,3,7
France - Virtual,NCE,2:0,Home,7,43,43,14,71,57,57,57,86,3,3,1,5,4,4,4,6
France - Virtual,NAN,2:0,Home,7,14,29,57,86,29,71,86,86,1,2,4,6,2,5,6,6
France - Virtual,REN,2:0,Away,7,71,0,29,86,43,43,43,100,5,0,2,6,3,3,3,7
France - Virtual,LEN,2:0,Away,7,43,29,29,57,43,57,57,86,3,2,2,4,3,4,4,6
France - Virtual,PFC,2:0,Away,7,71,14,14,29,29,14,57,43,5,1,1,2,2,1,4,3
France - Virtual,LEN,1:2,Home,7,43,43,14,71,57,57,71,86,3,3,1,5,4,4,5,6
France - Virtual,LOR,1:2,Home,7,57,29,14,71,29,29,71,57,4,2,1,5,2,2,5,4
France - Virtual,AMO,2:2,Away,7,71,29,0,86,71,57,71,86,5,2,0,6,5,4,5,6
France - Virtual,LEN,2:2,Away,7,43,14,43,57,29,57,71,71,3,1,3,4,2,4,5,5
France - Virtual,PSG,2:2,Away,7,43,29,29,86,43,71,100,71,3,2,2,6,3,5,7,5
France - Virtual,STR,2:2,Away,7,29,43,29,43,0,14,57,43,2,3,2,3,0,1,4,3
France - Virtual,TOU,2:2,Away,7,29,57,14,86,57,14,43,57,2,4,1,6,4,1,3,4
France - Virtual,PFC,2:2,Home,7,0,86,14,71,57,29,43,86,0,6,1,5,4,2,3,6
France - Virtual,STR,2:2,Home,7,57,29,14,86,71,71,100,71,4,2,1,6,5,5,7,5
France - Virtual,AMO,2:3,Away,7,29,43,29,57,43,43,57,71,2,3,2,4,3,3,4,5
France - Virtual,PSG,2:3,Away,7,71,14,14,71,43,43,43,86,5,1,1,5,3,3,3,6
France - Virtual,B29,2:1,Away,7,29,43,29,86,43,71,86,86,2,3,2,6,3,5,6,6
France - Virtual,TOU,3:2,Home,7,29,43,29,43,29,29,71,43,2,3,2,3,2,2,5,3
England - Virtual,BOU,3:3,Home,6,67,17,17,67,50,50,67,67,4,1,1,4,3,3,4,4
England - Virtual,TOT,3:3,Away,6,17,33,50,67,33,50,67,50,1,2,3,4,2,3,4,3
England - Virtual,CHE,3:0,Home,6,50,33,17,83,50,33,83,33,3,2,1,5,3,2,5,2
England - Virtual,MCI,3:0,Home,6,67,17,17,67,67,67,100,67,4,1,1,4,4,4,6,4
England - Virtual,SUN,3:0,Home,6,67,17,17,67,50,50,83,50,4,1,1,4,3,3,5,3
England - Virtual,NEW,3:0,Home,6,17,33,50,83,33,67,83,83,1,2,3,5,2,4,5,5
England - Virtual,AST,1:0,Home,6,50,17,33,100,67,50,83,67,3,1,2,6,4,3,5,4
England - Virtual,WHU,2:0,Home,6,33,50,17,83,17,33,83,50,2,3,1,5,1,2,5,3
England - Virtual,MUN,2:0,Home,6,33,50,17,83,33,50,67,83,2,3,1,5,2,3,4,5
England - Virtual,BHA,3:2,Home,6,17,50,33,100,83,83,100,83,1,3,2,6,5,5,6,5
England - Virtual,LIV,3:2,Home,6,67,17,17,67,67,67,100,67,4,1,1,4,4,4,6,4
England - Virtual,MUN,3:2,Home,6,50,33,17,100,67,67,83,83,3,2,1,6,4,4,5,5
England - Virtual,SUN,3:2,Away,6,50,50,0,83,83,83,100,83,3,3,0,5,5,5,6,5
England - Virtual,NEW,3:2,Away,6,33,67,0,100,100,50,83,67,2,4,0,6,6,3,5,4
England - Virtual,AST,1:4,Home,6,67,17,17,83,67,50,67,83,4,1,1,5,4,3,4,5
England - Virtual,LIV,3:1,Home,6,0,33,67,50,33,33,33,67,0,2,4,3,2,2,2,4
England - Virtual,WOL,3:1,Home,6,33,50,17,83,17,17,83,33,2,3,1,5,1,1,5,2
England - Virtual,MCI,3:1,Away,6,17,17,67,67,50,67,67,67,1,1,4,4,3,4,4,4
England - Virtual,NEW,3:1,Away,6,50,33,17,67,50,67,83,83,3,2,1,4,3,4,5,5
England - Virtual,WOL,3:1,Away,6,50,33,17,83,67,67,67,100,3,2,1,5,4,4,4,6
England - Virtual,WOL,2:2,Home,6,33,33,33,83,50,67,67,83,2,2,2,5,3,4,4,5
England - Virtual,AST,2:2,Away,6,50,17,33,100,67,100,100,100,3,1,2,6,4,6,6,6
England - Virtual,MUN,2:2,Away,6,50,50,0,83,33,33,100,33,3,3,0,5,2,2,6,2
England - Virtual,CRY,2:3,Away,6,33,17,50,83,50,67,83,83,2,1,3,5,3,4,5,5
England - Virtual,AST,2:3,Away,6,33,33,33,83,67,83,100,83,2,2,2,5,4,5,6,5
England - Virtual,SUN,2:3,Away,6,50,33,17,100,50,50,67,83,3,2,1,6,3,3,4,5
England - Virtual,BOU,2:3,Away,6,33,50,17,67,67,50,83,67,2,3,1,4,4,3,5,4
England - Virtual,WOL,2:3,Home,6,50,50,0,83,67,67,83,83,3,3,0,5,4,4,5,5
England - Virtual,LIV,0:3,Away,6,33,67,0,100,83,83,100,83,2,4,0,6,5,5,6,5
England - Virtual,BRE,0:3,Away,6,50,50,0,83,50,33,67,67,3,3,0,5,3,2,4,4
England - Virtual,WHU,0:3,Home,6,33,50,17,67,33,50,67,83,2,3,1,4,2,3,4,5
England - Virtual,MUN,0:3,Home,6,50,33,17,100,83,67,100,67,3,2,1,6,5,4,6,4
England - Virtual,EVE,0:3,Home,6,50,0,50,83,50,83,100,83,3,0,3,5,3,5,6,5
England - Virtual,BOU,0:2,Away,6,33,33,33,100,67,83,100,83,2,2,2,6,4,5,6,5
England - Virtual,CRY,0:2,Home,6,50,33,17,67,50,50,83,67,3,2,1,4,3,3,5,4
England - Virtual,BHA,1:3,Away,6,17,67,17,67,50,67,83,83,1,4,1,4,3,4,5,5
England - Virtual,FOR,1:3,Away,6,67,17,17,83,67,67,83,83,4,1,1,5,4,4,5,5
England - Virtual,BRE,1:3,Home,6,33,33,33,83,50,67,67,100,2,2,2,5,3,4,4,6
England - Virtual,MUN,1:3,Home,6,33,33,33,83,50,83,100,83,2,2,2,5,3,5,6,5
England - Virtual,LIV,2:4,Away,6,17,50,33,50,0,33,83,50,1,3,2,3,0,2,5,3
Spain - Virtual,OSA,0:3,Away,6,83,17,0,67,50,17,33,83,5,1,0,4,3,1,2,5
Spain - Virtual,RMA,0:3,Away,6,50,50,0,50,17,17,50,67,3,3,0,3,1,1,3,4
Spain - Virtual,ATM,0:3,Away,6,33,17,50,67,33,67,67,83,2,1,3,4,2,4,4,5
Spain - Virtual,VIL,0:3,Away,6,50,50,0,67,50,50,67,83,3,3,0,4,3,3,4,5
Spain - Virtual,RAY,0:3,Home,6,50,33,17,67,50,33,67,67,3,2,1,4,3,2,4,4
Spain - Virtual,ALA,2:2,Away,6,33,50,17,33,17,17,50,50,2,3,1,2,1,1,3,3
Spain - Virtual,CEL,2:2,Away,6,50,17,33,83,17,50,50,100,3,1,2,5,1,3,3,6
Spain - Virtual,RBB,2:2,Away,6,33,33,33,50,33,33,50,67,2,2,2,3,2,2,3,4
Spain - Virtual,RSO,2:2,Home,6,67,17,17,50,17,0,83,0,4,1,1,3,1,0,5,0
Spain - Virtual,ESP,0:2,Away,6,50,33,17,33,0,0,50,33,3,2,1,2,0,0,3,2
Spain - Virtual,ATM,0:2,Home,6,50,33,17,67,50,67,100,67,3,2,1,4,3,4,6,4
Spain - Virtual,ESP,2:0,Home,6,33,50,17,67,50,33,50,67,2,3,1,4,3,2,3,4
Spain - Virtual,FCB,3:1,Home,6,50,17,33,67,50,50,83,50,3,1,2,4,3,3,5,3
Spain - Virtual,VIL,3:1,Home,6,50,17,33,100,67,67,100,67,3,1,2,6,4,4,6,4
Spain - Virtual,ELC,3:1,Away,6,17,17,67,67,17,50,67,50,1,1,4,4,1,3,4,3
Spain - Virtual,FCB,3:1,Away,6,67,33,0,100,100,100,100,100,4,2,0,6,6,6,6,6
Spain - Virtual,RBB,3:1,Away,6,33,33,33,100,50,50,83,67,2,2,2,6,3,3,5,4
Spain - Virtual,VCF,3:1,Away,6,33,67,0,67,50,33,83,50,2,4,0,4,3,2,5,3
Spain - Virtual,MAL,3:1,Away,6,33,50,17,83,50,67,83,83,2,3,1,5,3,4,5,5
Spain - Virtual,ESP,3:0,Home,6,17,50,33,67,17,33,50,67,1,3,2,4,1,2,3,4
Spain - Virtual,RAY,3:0,Home,6,17,67,17,67,67,33,33,83,1,4,1,4,4,2,2,5
Spain - Virtual,RAY,3:0,Away,6,33,17,50,83,33,50,83,50,2,1,3,5,2,3,5,3
Spain - Virtual,RBB,3:0,Away,6,33,50,17,50,17,33,83,50,2,3,1,3,1,2,5,3
Spain - Virtual,GET,2:3,Home,6,33,33,33,83,50,83,100,83,2,2,2,5,3,5,6,5
Spain - Virtual,ATM,1:3,Home,6,33,17,50,67,17,50,50,83,2,1,3,4,1,3,3,5
Spain - Virtual,RSO,1:3,Home,6,17,33,50,67,33,67,83,83,1,2,3,4,2,4,5,5
Spain - Virtual,RMA,1:3,Away,6,17,67,17,83,50,67,100,67,1,4,1,5,3,4,6,4
Spain - Virtual,ATM,1:3,Away,6,67,33,0,67,33,17,33,83,4,2,0,4,2,1,2,5
Spain - Virtual,MAL,3:2,Home,6,50,33,17,67,17,33,50,83,3,2,1,4,1,2,3,5
Italy - Virtual,NAP,3:1,Home,6,0,67,33,83,50,67,83,83,0,4,2,5,3,4,5,5
Italy - Virtual,COM,3:1,Home,6,33,50,17,50,17,17,33,67,2,3,1,3,1,1,2,4
Italy - Virtual,SAS,3:1,Home,6,50,17,33,83,50,67,100,67,3,1,2,5,3,4,6,4
Italy - Virtual,LAZ,3:1,Home,6,17,33,50,50,17,50,50,83,1,2,3,3,1,3,3,5
Italy - Virtual,VER,3:1,Home,6,17,67,17,67,50,50,67,83,1,4,1,4,3,3,4,5
Italy - Virtual,PIS,3:1,Home,6,0,67,33,67,50,67,67,83,0,4,2,4,3,4,4,5
Italy - Virtual,PAR,3:1,Away,6,17,67,17,67,33,50,67,83,1,4,1,4,2,3,4,5
Italy - Virtual,VER,3:1,Away,6,50,17,33,83,67,50,50,83,3,1,2,5,4,3,3,5
Italy - Virtual,CAG,3:0,Away,6,17,50,33,83,83,83,83,83,1,3,2,5,5,5,5,5
Italy - Virtual,FIO,3:0,Away,6,0,83,17,83,67,83,100,83,0,5,1,5,4,5,6,5
Italy - Virtual,SAS,3:0,Away,6,50,33,17,83,33,50,83,67,3,2,1,5,2,3,5,4
Italy - Virtual,PIS,3:0,Away,6,33,0,67,67,33,67,67,83,2,0,4,4,2,4,4,5
Italy - Virtual,FIO,2:3,Home,6,17,33,50,83,33,50,83,50,1,2,3,5,2,3,5,3
Italy - Virtual,LEC,2:3,Away,6,33,67,0,67,50,17,83,33,2,4,0,4,3,1,5,2
Italy - Virtual,CAG,0:2,Away,6,0,67,33,50,17,50,100,50,0,4,2,3,1,3,6,3
Italy - Virtual,LAZ,0:2,Home,6,33,33,33,83,50,67,83,67,2,2,2,5,3,4,5,4
Italy - Virtual,LEC,2:2,Away,6,50,17,33,67,33,50,50,100,3,1,2,4,2,3,3,6
Italy - Virtual,PAR,2:2,Away,6,50,17,33,67,0,17,33,67,3,1,2,4,0,1,2,4
Italy - Virtual,TOR,2:2,Home,6,33,33,33,17,0,0,17,50,2,2,2,1,0,0,1,3
Italy - Virtual,USC,2:2,Home,6,50,17,33,83,33,50,83,67,3,1,2,5,2,3,5,4
Italy - Virtual,BFC,1:3,Away,6,33,50,17,50,50,50,67,83,2,3,1,3,3,3,4,5
Italy - Virtual,NAP,1:3,Away,6,17,33,50,67,33,67,83,67,1,2,3,4,2,4,5,4
Italy - Virtual,TOR,1:3,Away,6,33,50,17,83,50,67,83,83,2,3,1,5,3,4,5,5
Italy - Virtual,FIO,1:3,Home,6,17,33,50,67,50,67,67,83,1,2,3,4,3,4,4,5
Italy - Virtual,COM,1:3,Home,6,50,0,50,50,33,50,83,50,3,0,3,3,2,3,5,3
Italy - Virtual,ROM,1:3,Home,6,50,50,0,67,50,33,67,67,3,3,0,4,3,2,4,4
Italy - Virtual,SAS,3:2,Away,6,0,50,50,50,17,33,67,33,0,3,3,3,1,2,4,2
Italy - Virtual,GEN,3:2,Away,6,50,17,33,67,0,17,33,67,3,1,2,4,0,1,2,4
Italy - Virtual,USC,3:2,Away,6,0,83,17,67,50,50,100,50,0,5,1,4,3,3,6,3
Italy - Virtual,FIO,3:2,Home,6,67,17,17,83,17,17,83,17,4,1,1,5,1,1,5,1
Italy - Virtual,ACM,3:2,Home,6,50,33,17,67,17,17,50,50,3,2,1,4,1,1,3,3
Italy - Virtual,JUV,0:3,Home,6,50,33,17,50,33,33,50,67,3,2,1,3,2,2,3,4
Italy - Virtual,GEN,0:3,Away,6,17,33,50,67,33,50,83,50,1,2,3,4,2,3,5,3
Italy - Virtual,INT,1:4,Away,6,83,17,0,67,17,17,17,100,5,1,0,4,1,1,1,6
Germany - Virtual,KOE,2:0,Home,6,50,33,17,67,67,50,67,67,3,2,1,4,4,3,4,4
Germany - Virtual,SGE,2:0,Home,6,67,17,17,67,50,33,50,67,4,1,1,4,3,2,3,4
Germany - Virtual,BVB,3:1,Away,6,33,50,17,33,17,17,67,33,2,3,1,2,1,1,4,2
Germany - Virtual,SVW,3:1,Away,6,17,83,0,100,100,67,83,83,1,5,0,6,6,4,5,5
Germany - Virtual,TSG,3:1,Away,6,50,17,33,100,83,83,83,100,3,1,2,6,5,5,5,6
Germany - Virtual,VFB,3:1,Home,6,50,33,17,83,83,50,83,50,3,2,1,5,5,3,5,3
Germany - Virtual,SGE,3:1,Home,6,50,33,17,83,67,83,83,100,3,2,1,5,4,5,5,6
Germany - Virtual,RBL,1:3,Home,6,33,17,50,83,50,67,83,67,2,1,3,5,3,4,5,4
Germany - Virtual,FCA,1:3,Home,6,33,33,33,67,33,50,67,67,2,2,2,4,2,3,4,4
Germany - Virtual,STP,1:3,Away,6,33,50,17,67,17,33,50,83,2,3,1,4,1,2,3,5
Germany - Virtual,BMU,1:3,Away,6,0,67,33,67,67,50,67,50,0,4,2,4,4,3,4,3
Germany - Virtual,UNI,1:3,Away,6,33,50,17,67,50,50,67,83,2,3,1,4,3,3,4,5
Germany - Virtual,VFB,1:3,Away,6,50,33,17,100,83,67,100,67,3,2,1,6,5,4,6,4
Germany - Virtual,WOB,1:3,Away,6,67,17,17,83,50,67,67,100,4,1,1,5,3,4,4,6
Germany - Virtual,HDH,1:2,Home,6,33,67,0,50,0,0,50,50,2,4,0,3,0,0,3,3
Germany - Virtual,BVB,0:2,Home,6,50,33,17,83,83,83,83,83,3,2,1,5,5,5,5,5
Germany - Virtual,HSV,0:2,Home,6,67,17,17,100,50,67,100,67,4,1,1,6,3,4,6,4
Germany - Virtual,RBL,0:0,Away,6,83,0,17,50,17,33,50,83,5,0,1,3,1,2,3,5
Germany - Virtual,HDH,3:0,Away,6,33,17,50,83,67,67,83,67,2,1,3,5,4,4,5,4
Germany - Virtual,STP,3:0,Away,6,50,33,17,83,50,67,67,100,3,2,1,5,3,4,4,6
Germany - Virtual,VFB,3:0,Away,6,17,33,50,83,67,67,67,83,1,2,3,5,4,4,4,5
Germany - Virtual,BVB,3:2,Home,6,50,17,33,83,50,67,83,83,3,1,2,5,3,4,5,5
Germany - Virtual,HSV,2:2,Home,6,17,33,50,100,50,67,83,83,1,2,3,6,3,4,5,5
Germany - Virtual,BMG,2:2,Away,6,33,33,33,67,33,50,50,83,2,2,2,4,2,3,3,5
Germany - Virtual,BVB,2:2,Away,6,50,17,33,50,33,50,50,83,3,1,2,3,2,3,3,5
Germany - Virtual,BMU,2:2,Away,6,33,33,33,100,83,100,100,100,2,2,2,6,5,6,6,6
Germany - Virtual,KOE,2:3,Home,6,17,33,50,50,33,33,33,50,1,2,3,3,2,2,2,3
Germany - Virtual,KOE,0:3,Away,6,67,33,0,83,83,67,100,67,4,2,0,5,5,4,6,4
Germany - Virtual,TSG,4:0,Away,6,50,17,33,50,17,33,67,50,3,1,2,3,1,2,4,3
Germany - Virtual,SGE,4:0,Away,6,33,17,50,100,67,100,100,100,2,1,3,6,4,6,6,6
Germany - Virtual,SVW,3:3,Home,6,17,67,17,100,83,83,83,100,1,4,1,6,5,5,5,6
Germany - Virtual,RBL,3:3,Away,6,33,33,33,83,33,50,50,100,2,2,2,5,2,3,3,6
France - Virtual,PFC,1:3,Away,6,17,67,17,67,50,67,83,83,1,4,1,4,3,4,5,5
France - Virtual,LOR,1:3,Away,6,33,67,0,83,67,50,83,67,2,4,0,5,4,3,5,4
France - Virtual,MET,1:3,Away,6,17,33,50,50,50,50,83,50,1,2,3,3,3,3,5,3
France - Virtual,NCE,1:3,Away,6,17,50,33,67,50,50,67,67,1,3,2,4,3,3,4,4
France - Virtual,AMO,1:3,Home,6,50,17,33,67,50,67,67,83,3,1,2,4,3,4,4,5
France - Virtual,PFC,1:3,Home,6,33,50,17,67,50,67,67,100,2,3,1,4,3,4,4,6
France - Virtual,LEH,0:2,Away,6,33,0,67,67,50,67,67,83,2,0,4,4,3,4,4,5
